"","b","p","call"
"174",-0.137080890993263,0.000105984833544391,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"175",-0.13749459743505,9.15278183386058e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"176",-0.137429814258441,9.46012515105517e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"177",-0.1369006247583,0.000112457311605856,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"178",-0.137585198137547,8.9332640168868e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"179",-0.138091791066326,7.52216303243027e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"180",-0.137486569875102,9.20916200868004e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"181",-0.13788349149668,8.04857665225352e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"182",-0.1383170997305,6.40752244722815e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"183",-0.13709109233679,0.000105166899211892,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"184",-0.137188377405456,0.000104551692670327,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"185",-0.137475041120677,9.26542932950833e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"186",-0.137271098663878,9.96125323790586e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"187",-0.137660087300204,8.80100877877263e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"188",-0.137312458515978,9.78548066425475e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"189",-0.13701896072467,0.000108614760793493,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"190",-0.136323409230602,0.000131968025540835,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"191",-0.137196973195968,0.000101359842205622,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"192",-0.137443461208492,9.39685743523887e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"193",-0.138088369350277,7.50154978626733e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"194",-0.137813017421287,8.40354536340121e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"195",-0.137608040960966,8.85029178812139e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"196",-0.13687583702322,0.000107189414784087,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"197",-0.137937955470538,8.02208123340668e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"198",-0.1373143522013,9.87039302522122e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"199",-0.138147364639621,7.30739814545335e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"200",-0.137658865998426,8.77615546562027e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"201",-0.137996035676981,7.81638408710308e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"202",-0.137261013675068,9.91964833018419e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"203",-0.136808076578291,0.000113171714204904,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"204",-0.135084320268253,0.000183058018089556,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"205",-0.136575261479136,0.000122052148808019,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"206",-0.137144107290026,0.000102861790474569,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"207",-0.137153154118549,0.000102767140958357,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"208",-0.13657323558029,0.000124018108193884,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"209",-0.138892596936677,9.35666978047178e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"210",-0.134920819873753,0.000117697255164462,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"211",-0.139234223601219,9.51386638190388e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"212",-0.13858315384812,9.36932611303435e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"213",-0.138504978182709,9.3823482816402e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"214",-0.136160799174191,0.000105319259137253,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"215",-0.137733593110916,9.61497941148542e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"216",-0.138312598876936,9.44519741006092e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"217",-0.137767683168731,9.57626729332018e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"218",-0.136128758274483,0.000105308499317588,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"219",-0.137603930682369,9.6505321285243e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"220",-0.136799392382152,0.000100420269591606,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"221",-0.136804212311153,0.000100650616938505,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"222",-0.137052558757043,9.8609231043629e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"223",-0.136848924775482,0.000100127643825906,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"224",-0.137875799846658,9.5591831408413e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"225",-0.136611485785054,0.000101476030932396,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"226",-0.137383543830589,9.74791603713498e-05,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"227",-0.136411032050746,0.000103268858943856,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"228",-0.136242665996868,0.000104135045129988,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"229",-0.136867593510061,0.000100283160307012,"rma.mv(yi = fisherZDiff, V = seDifference.ro^2, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"230",-0.0793199385839131,0.00751584479674049,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"231",-0.0791188403265744,0.00766064562591288,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"232",-0.0787204782181902,0.00798019825486183,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"233",-0.0787481478995578,0.00786337140846162,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"234",-0.0792442188792022,0.00756726647423017,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"235",-0.0790704912460613,0.00769267219104547,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"236",-0.0788746666036782,0.00787153913305199,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"237",-0.0793171582360062,0.00757575481513773,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"238",-0.0800454586923812,0.0070338641704733,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"239",-0.0789865233750086,0.00775400014576035,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"240",-0.0796602246002734,0.00727504658708484,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"241",-0.0797938089626534,0.00720668812773902,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"242",-0.080236918844383,0.00693843115332723,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"243",-0.0804448607453894,0.00680585711976485,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"244",-0.0792664661548246,0.0075479904922782,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"245",-0.0790904150410973,0.00762296760220725,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"246",-0.0792515461264532,0.00751127073729697,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"247",-0.0794887207581503,0.00740643473088914,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"248",-0.0794503529837673,0.00743307712709772,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"249",-0.0797092725677588,0.00725507659098282,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"250",-0.0793705221204524,0.00746857277399681,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"251",-0.079448034659422,0.00741594051624973,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"252",-0.0790987548582252,0.00767693351397472,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"253",-0.0790425639930296,0.00771736400354388,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"254",-0.0794751762911585,0.00740338164985494,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"255",-0.0793274086443353,0.00749955485961152,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"256",-0.079241759035278,0.00757147557944923,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"257",-0.0788924372952747,0.00784297865816726,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"258",-0.0802545679045287,0.00695186560855077,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"259",-0.0794272097604636,0.00742503701082289,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"260",-0.0799400677300491,0.0071265096810648,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"261",-0.079650323449609,0.00726686921487423,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"262",-0.0794318906165723,0.00742402153673979,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"263",-0.079273898383224,0.00750067695124266,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"264",-0.0795858014777213,0.00733282908148025,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"265",-0.0795182488523514,0.0073330551836962,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"266",-0.0787993300730118,0.00782708119917405,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"267",-0.079467593909033,0.0073935809888527,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"268",-0.0793267393312295,0.00750851396874151,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"269",-0.0796119696440847,0.00731698330979876,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"270",-0.0785169689188375,0.00802759411671829,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"271",-0.0795990935491164,0.00730144173092374,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"272",-0.0795614380198686,0.00730921081900891,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"273",-0.0795417426026806,0.00735245003048763,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"274",-0.0787446280102739,0.00796788131469142,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"275",-0.079650231673081,0.00728575049062024,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"276",-0.0795914914205387,0.00732781061170692,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"277",-0.0794844522393341,0.00739022596997066,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"278",-0.0787080968630867,0.00800440227755954,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"279",-0.0795153986946629,0.00738192563268915,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"280",-0.0780696220192334,0.00854052848805744,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"281",-0.0782575958319256,0.00835423434737161,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"282",-0.0795528003506326,0.00734886375157056,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"283",-0.0780941220878096,0.0085889747915673,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"284",-0.0793242149966357,0.00752524819376327,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"285",-0.0795887381348642,0.00731985316115181,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"286",-0.0809199718332373,0.00654987699017828,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"287",-0.0799515764821392,0.00709358535543789,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"288",-0.0787599686366481,0.00793811866022073,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"289",-0.0801847871968426,0.00697190239252593,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"290",-0.080067071833084,0.00706032146849149,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"291",-0.0794740318156791,0.00738280426849344,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"292",-0.0793933068534766,0.00745903361296719,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"293",-0.0794460517180924,0.00741994069332426,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"294",-0.0800970566735308,0.00699289752917792,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"295",-0.0795654734086504,0.00734418115063383,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"296",-0.0790747595919811,0.0076900268200918,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"297",-0.0794433946058887,0.00741240817096827,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"298",-0.0796440105270932,0.00727676746813952,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"299",-0.0795739549724026,0.00733955563160657,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"300",-0.081822528559368,0.00611052757688982,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"301",-0.079296820699428,0.00753736817259203,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"302",-0.0795254346801385,0.00736369040293487,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"303",-0.0791746304242409,0.00756448926837732,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"304",-0.0801310284646062,0.00700619949315143,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"305",-0.0792411283779795,0.00751573365722856,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"306",-0.078914152411902,0.00781809983210332,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"307",-0.079329510503094,0.00749841412587655,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"308",-0.0791224757385742,0.00760492376083711,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"309",-0.0791881652554655,0.00761692791085204,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"310",-0.079499053123667,0.00738441584498218,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"311",-0.0795927163636437,0.00734215972928416,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"312",-0.0793264611104938,0.00750249112559075,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"313",-0.0794775814008345,0.00738785994695001,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"314",-0.0799001862389074,0.00713426868895986,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"315",-0.0790932363436618,0.00768040439131501,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"316",-0.0791866660402356,0.00760566513792777,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"317",-0.0856545733915379,0.001161194240507,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"318",-0.0860659780775266,0.000972337244931192,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"319",-0.0774012684078756,0.0131139942851895,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"320",-0.0791227344170997,0.00832183359910497,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"321",-0.07617276915665,0.0172043745084651,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"322",-0.0793359581118292,0.00794442360454382,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"323",-0.0804051358700135,0.0060024762795697,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"324",-0.0796787601145353,0.00727756634139764,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"325",-0.0773101733933373,0.013014219872119,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"326",-0.0789432693502177,0.00939589481377703,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
"327",-0.0794759452753191,0.00844400928369505,"rma.mv(yi = fisherZDiff, V = tempData$seDifference.ro^2, mods = cleanedpVal.r, random = ~1 | source/authorsTitle.o/id, data = tempData)"
